station	d_lat	d_lon	gpsweek	date
IGM1	0.001	-0.005	1640	2011-06-15
IGM1	0.002	-0.006	1641	2011-06-22
IGM1	0.002	-0.006	1642	2011-06-29
IGM1	0.001	-0.006	1643	2011-07-06
IGM1	0.000	-0.006	1644	2011-07-13
IGM1	0.001	-0.006	1645	2011-07-20
IGM1	0.001	-0.006	1646	2011-07-27
IGM1	0.001	-0.007	1647	2011-08-03
IGM1	0.001	-0.006	1648	2011-08-10
IGM1	0.000	-0.006	1649	2011-08-17
IGM1	0.001	-0.007	1650	2011-08-24
IGM1	-0.000	-0.007	1651	2011-08-31
IGM1	-0.001	-0.006	1652	2011-09-07
IGM1	-0.001	-0.006	1653	2011-09-14
IGM1	-0.001	-0.005	1654	2011-09-21
IGM1	-0.001	-0.005	1655	2011-09-28
IGM1	-0.001	-0.005	1656	2011-10-05
IGM1	-0.001	-0.005	1657	2011-10-12
IGM1	0.001	-0.008	1658	2011-10-19
IGM1	-0.003	-0.004	1659	2011-10-26
IGM1	-0.002	-0.004	1660	2011-11-02
IGM1	-0.001	-0.003	1661	2011-11-09
IGM1	-0.002	-0.003	1662	2011-11-16
IGM1	-0.003	-0.003	1663	2011-11-23
IGM1	-0.003	-0.002	1664	2011-11-30
IGM1	-0.003	-0.003	1665	2011-12-07
IGM1	-0.002	-0.003	1666	2011-12-14
IGM1	-0.002	-0.004	1667	2011-12-21
IGM1	-0.003	-0.002	1668	2011-12-28
IGM1	-0.004	-0.001	1669	2012-01-04
IGM1	-0.004	-0.001	1670	2012-01-11
IGM1	-0.004	-0.002	1671	2012-01-18
IGM1	-0.003	-0.002	1672	2012-01-25
IGM1	-0.002	-0.003	1673	2012-02-01
IGM1	-0.003	-0.002	1674	2012-02-08
IGM1	-0.004	-0.001	1675	2012-02-15
IGM1	-0.003	-0.002	1676	2012-02-22
IGM1	-0.002	-0.001	1677	2012-02-29
IGM1	-0.003	-0.001	1678	2012-03-07
IGM1	-0.004	-0.002	1679	2012-03-14
IGM1	-0.001	-0.005	1680	2012-03-21
IGM1	-0.003	-0.004	1681	2012-03-28
IGM1	-0.003	-0.004	1682	2012-04-04
IGM1	-0.003	-0.004	1683	2012-04-11
IGM1	-0.003	-0.003	1684	2012-04-18
IGM1	-0.002	-0.005	1685	2012-04-25
IGM1	-0.001	-0.006	1686	2012-05-02
IGM1	-0.001	-0.004	1687	2012-05-09
IGM1	-0.001	-0.005	1688	2012-05-16
IGM1	-0.002	-0.005	1689	2012-05-23
IGM1	-0.001	-0.005	1690	2012-05-30
IGM1	0.000	-0.006	1691	2012-06-06
IGM1	0.000	-0.005	1692	2012-06-13
IGM1	-0.000	-0.006	1693	2012-06-20
IGM1	-0.001	-0.006	1694	2012-06-27
IGM1	0.001	-0.006	1695	2012-07-04
IGM1	0.002	-0.006	1696	2012-07-11
IGM1	0.001	-0.006	1697	2012-07-18
IGM1	-0.000	-0.007	1698	2012-07-25
IGM1	0.001	-0.006	1699	2012-08-01
IGM1	-0.000	-0.006	1700	2012-08-08
IGM1	-0.001	-0.006	1701	2012-08-15
IGM1	-0.001	-0.005	1702	2012-08-22
IGM1	-0.001	-0.006	1703	2012-08-29
IGM1	-0.002	-0.005	1704	2012-09-05
IGM1	-0.003	-0.006	1705	2012-09-12
IGM1	-0.002	-0.005	1706	2012-09-19
IGM1	-0.002	-0.006	1707	2012-09-26
IGM1	-0.002	-0.006	1708	2012-10-03
IGM1	-0.003	-0.004	1709	2012-10-10
IGM1	-0.002	-0.005	1710	2012-10-17
IGM1	-0.003	-0.005	1711	2012-10-24
IGM1	-0.004	-0.004	1712	2012-10-31
IGM1	-0.007	-0.002	1713	2012-11-07
IGM1	-0.005	-0.002	1714	2012-11-14
IGM1	-0.005	-0.003	1715	2012-11-21
IGM1	-0.005	-0.003	1716	2012-11-28
IGM1	-0.004	-0.003	1717	2012-12-05
IGM1	-0.005	-0.003	1718	2012-12-12
IGM1	-0.005	-0.003	1719	2012-12-19
IGM1	-0.005	-0.002	1720	2012-12-26
IGM1	-0.005	-0.003	1721	2013-01-02
IGM1	-0.005	-0.003	1722	2013-01-09
IGM1	-0.006	-0.001	1723	2013-01-16
IGM1	-0.005	-0.003	1724	2013-01-23
IGM1	-0.005	-0.002	1725	2013-01-30
IGM1	-0.005	-0.003	1726	2013-02-06
IGM1	-0.004	-0.003	1727	2013-02-13
IGM1	-0.005	-0.003	1728	2013-02-20
IGM1	-0.003	-0.005	1729	2013-02-27
IGM1	-0.003	-0.005	1730	2013-03-06
IGM1	-0.003	-0.005	1731	2013-03-13
IGM1	-0.002	-0.004	1732	2013-03-20
IGM1	-0.004	-0.005	1733	2013-03-27
IGM1	-0.002	-0.004	1734	2013-04-03
IGM1	0.000	-0.008	1735	2013-04-10
IGM1	-0.003	-0.005	1736	2013-04-17
IGM1	-0.003	-0.004	1737	2013-04-24
IGM1	-0.002	-0.005	1738	2013-05-01
IGM1	-0.002	-0.005	1739	2013-05-08
IGM1	-0.001	-0.005	1740	2013-05-15
IGM1	-0.000	-0.006	1741	2013-05-22
IGM1	-0.001	-0.006	1742	2013-05-29
IGM1	-0.001	-0.006	1743	2013-06-05
IGM1	-0.001	-0.006	1744	2013-06-12
IGM1	-0.001	-0.007	1745	2013-06-19
IGM1	-0.001	-0.006	1746	2013-06-26
IGM1	-0.001	-0.006	1747	2013-07-03
IGM1	-0.000	-0.006	1748	2013-07-10
IGM1	-0.001	-0.006	1749	2013-07-17
IGM1	-0.001	-0.007	1750	2013-07-24
IGM1	-0.002	-0.006	1751	2013-07-31
IGM1	-0.002	-0.006	1752	2013-08-07
IGM1	-0.001	-0.007	1753	2013-08-14
IGM1	-0.002	-0.006	1754	2013-08-21
IGM1	-0.002	-0.007	1755	2013-08-28
IGM1	-0.003	-0.006	1756	2013-09-04
IGM1	-0.003	-0.006	1757	2013-09-11
IGM1	-0.001	-0.006	1758	2013-09-18
IGM1	-0.002	-0.006	1759	2013-09-25
IGM1	-0.002	-0.006	1760	2013-10-02
IGM1	-0.003	-0.005	1761	2013-10-09
IGM1	-0.003	-0.005	1762	2013-10-16
IGM1	-0.003	-0.005	1763	2013-10-23
IGM1	-0.004	-0.006	1764	2013-10-30
IGM1	-0.004	-0.005	1765	2013-11-06
IGM1	-0.004	-0.004	1766	2013-11-13
IGM1	-0.005	-0.004	1767	2013-11-20
IGM1	-0.005	-0.003	1769	2013-12-04
IGM1	-0.005	-0.003	1770	2013-12-11
IGM1	-0.007	-0.002	1771	2013-12-18
IGM1	-0.007	-0.002	1772	2013-12-25
IGM1	-0.007	-0.001	1773	2014-01-01
IGM1	-0.006	-0.002	1774	2014-01-08
IGM1	-0.007	-0.002	1775	2014-01-15
IGM1	-0.006	-0.001	1776	2014-01-22
IGM1	-0.006	-0.002	1777	2014-01-29
IGM1	-0.003	-0.001	1778	2014-02-05
IGM1	-0.002	-0.002	1779	2014-02-12
IGM1	-0.005	-0.004	1780	2014-02-19
IGM1	-0.005	-0.003	1781	2014-02-26
IGM1	-0.004	-0.003	1782	2014-03-05
IGM1	-0.005	-0.004	1783	2014-03-12
IGM1	-0.003	-0.004	1784	2014-03-19
IGM1	-0.003	-0.004	1785	2014-03-26
IGM1	-0.003	-0.004	1786	2014-04-02
IGM1	-0.003	-0.004	1787	2014-04-09
IGM1	-0.002	-0.005	1788	2014-04-16
IGM1	-0.003	-0.004	1789	2014-04-23
IGM1	-0.002	-0.005	1790	2014-04-30
IGM1	-0.003	-0.004	1791	2014-05-07
IGM1	-0.003	-0.004	1792	2014-05-14
IGM1	-0.001	-0.005	1793	2014-05-21
IGM1	-0.001	-0.006	1794	2014-05-28
IGM1	-0.002	-0.005	1795	2014-06-04
IGM1	-0.002	-0.005	1796	2014-06-11
IGM1	-0.001	-0.005	1797	2014-06-18
IGM1	-0.001	-0.005	1798	2014-06-25
IGM1	-0.001	-0.005	1799	2014-07-02
IGM1	-0.000	-0.005	1800	2014-07-09
IGM1	-0.001	-0.005	1801	2014-07-16
IGM1	-0.002	-0.005	1802	2014-07-23
IGM1	-0.002	-0.005	1803	2014-07-30
IGM1	-0.003	-0.005	1804	2014-08-06
IGM1	-0.003	-0.006	1805	2014-08-13
IGM1	-0.004	-0.005	1806	2014-08-20
IGM1	-0.003	-0.006	1807	2014-08-27
IGM1	-0.003	-0.005	1808	2014-09-03
IGM1	-0.004	-0.005	1809	2014-09-10
IGM1	-0.004	-0.005	1810	2014-09-17
IGM1	-0.003	-0.006	1811	2014-09-24
IGM1	-0.003	-0.004	1812	2014-10-01
IGM1	-0.003	-0.005	1813	2014-10-08
IGM1	-0.001	-0.003	1814	2014-10-15
IGM1	-0.005	-0.003	1815	2014-10-22
IGM1	-0.005	-0.003	1816	2014-10-29
IGM1	-0.003	-0.004	1817	2014-11-05
IGM1	-0.004	-0.002	1818	2014-11-12
IGM1	-0.006	-0.002	1819	2014-11-19
IGM1	-0.004	-0.003	1820	2014-11-26
