station	d_lat	d_lon	gpsweek	date
TERO	0.001	0.002	1640	2011-06-15
TERO	0.001	0.002	1641	2011-06-22
TERO	0.001	0.002	1642	2011-06-29
TERO	0.001	0.002	1643	2011-07-06
TERO	0.001	0.002	1644	2011-07-13
TERO	0.000	0.002	1645	2011-07-20
TERO	0.001	0.002	1646	2011-07-27
TERO	0.000	0.002	1647	2011-08-03
TERO	0.000	0.002	1648	2011-08-10
TERO	0.001	0.002	1649	2011-08-17
TERO	0.000	0.002	1650	2011-08-24
TERO	0.001	0.002	1651	2011-08-31
TERO	0.001	0.002	1652	2011-09-07
TERO	0.001	0.002	1653	2011-09-14
TERO	0.001	0.002	1654	2011-09-21
TERO	0.001	0.002	1655	2011-09-28
TERO	0.001	0.002	1656	2011-10-05
TERO	0.000	0.002	1657	2011-10-12
TERO	0.000	0.002	1658	2011-10-19
TERO	0.001	0.002	1659	2011-10-26
TERO	0.000	0.002	1660	2011-11-02
TERO	0.001	0.002	1661	2011-11-09
TERO	0.001	0.002	1662	2011-11-16
TERO	0.000	0.002	1663	2011-11-23
TERO	0.001	0.002	1664	2011-11-30
TERO	0.000	0.002	1665	2011-12-07
TERO	0.001	0.002	1666	2011-12-14
TERO	0.001	0.002	1667	2011-12-21
TERO	0.001	0.002	1668	2011-12-28
TERO	0.000	0.002	1669	2012-01-04
TERO	0.000	0.002	1670	2012-01-11
TERO	0.000	0.002	1671	2012-01-18
TERO	0.001	0.002	1672	2012-01-25
TERO	0.000	0.002	1673	2012-02-01
TERO	0.000	0.002	1674	2012-02-08
TERO	0.001	0.002	1675	2012-02-15
TERO	0.001	0.002	1676	2012-02-22
TERO	-0.000	0.002	1677	2012-02-29
TERO	-0.000	0.002	1678	2012-03-07
TERO	-0.000	0.002	1679	2012-03-14
TERO	-0.000	0.002	1680	2012-03-21
TERO	-0.000	0.002	1681	2012-03-28
TERO	-0.000	0.002	1682	2012-04-04
TERO	-0.000	0.002	1683	2012-04-11
TERO	-0.000	0.002	1684	2012-04-18
TERO	-0.000	0.002	1685	2012-04-25
TERO	-0.000	0.002	1686	2012-05-02
TERO	0.001	0.003	1687	2012-05-09
TERO	-0.000	0.002	1688	2012-05-16
TERO	-0.001	0.002	1689	2012-05-23
TERO	-0.000	0.002	1690	2012-05-30
TERO	-0.000	0.002	1691	2012-06-06
TERO	-0.000	0.002	1692	2012-06-13
TERO	-0.000	0.002	1693	2012-06-20
