ep	lat	lon	d_lat	d_lon	gpsweek	date
AZUL	-36.76702223009906	-59.8812801842934	-0.000	0.001	1643	2011-07-06
CATA	-28.470985029061833	-65.77412091331433	0.001	-0.002	1643	2011-07-06
CSLO	-31.78488726582588	-69.30221395819393	0.013	0.033	1643	2011-07-06
EBYP	-27.36894412524986	-55.89217452451775	-0.001	-0.001	1643	2011-07-06
ESQU	-42.91711362530842	-71.32340060433296	-0.000	0.000	1643	2011-07-06
IGM1	-34.57224370224664	-58.4393193260698	0.001	-0.003	1643	2011-07-06
JBAL	-27.584408297893866	-65.62274965425992	0.001	0.009	1643	2011-07-06
LHCL	-38.00265952311207	-65.59524722917732	-0.004	0.005	1643	2011-07-06
LPGS	-34.906745112175344	-57.93229954069133	-0.000	0.000	1643	2011-07-06
MA01	-38.951048919885025	-68.05735158169708	0.001	-0.002	1643	2011-07-06
MECO	-29.184887143117987	-58.075845330311196	-0.000	-0.000	1643	2011-07-06
MZAC	-32.89515276182431	-68.87557364319174	0.013	0.021	1643	2011-07-06
MZAE	-33.2548431926997	-68.15006143589231	-0.001	-0.020	1643	2011-07-06
RIO2	-53.78547188615282	-67.75111788925638	0.000	-0.005	1643	2011-07-06
RWSN	-43.298880660070104	-65.10724833970625	-0.000	0.003	1643	2011-07-06
SL01	-33.15635627824368	-66.31400958032137	-0.014	-0.008	1643	2011-07-06
SRLP	-36.621499459860786	-64.28040465777126	-0.002	-0.003	1643	2011-07-06
TERO	-27.789145165540354	-64.25678073035498	0.001	0.002	1643	2011-07-06
TUCU	-26.843255097854012	-65.23035158308355	-0.002	0.003	1643	2011-07-06
UCOR	-31.434959985505085	-64.19350560160618	-0.002	-0.004	1643	2011-07-06
UNRO	-32.959352931138326	-60.62842521633276	0.000	0.002	1643	2011-07-06
UNSA	-24.727456333435057	-65.40764329775263	0.001	-0.003	1643	2011-07-06
UNSJ	-31.54125781896486	-68.57706068957148	0.005	0.017	1643	2011-07-06
UYPA	-32.291249580770206	-58.067188502863395	-0.000	-0.000	1643	2011-07-06
UYSO	-33.2612616143228	-58.01361780371121	0.000	-0.000	1643	2011-07-06
VBCA	-38.700768190358396	-62.26922711152452	0.002	-0.006	1643	2011-07-06
