ep	lat	lon	d_lat	d_lon	gpsweek	date
ALUM	-27.32342674159197	-66.5966282660134	-0.022	-0.033	1855	2015-07-29
AZUL	-36.76702223009906	-59.8812801842934	-0.000	0.001	1855	2015-07-29
BCAR	-37.76123356567683	-58.30109509354228	-0.007	0.000	1855	2015-07-29
CATA	-28.470985029061833	-65.77412091331433	-0.001	0.004	1855	2015-07-29
CHAC	-27.42043994273047	-58.959693116768456	0.001	0.001	1855	2015-07-29
CORD	-31.52843459008249	-64.47004826897802	-0.007	0.003	1855	2015-07-29
CSLO	-31.78488726582588	-69.30221395819393	0.018	0.043	1855	2015-07-29
EBYP	-27.36894412524986	-55.89217452451775	-0.000	-0.001	1855	2015-07-29
ESQU	-42.91711362530842	-71.32340060433296	-0.001	-0.003	1855	2015-07-29
IGM1	-34.57224370224664	-58.4393193260698	-0.005	-0.001	1855	2015-07-29
JBAL	-27.584408297893866	-65.62274965425992	0.013	0.012	1855	2015-07-29
LHCL	-38.00265952311207	-65.59524722917732	-0.002	0.035	1855	2015-07-29
LPGS	-34.906745112175344	-57.93229954069133	-0.000	0.000	1855	2015-07-29
MGUE	-35.7773519757052	-69.39791955304007	0.006	-0.062	1855	2015-07-29
MPL2	-38.00576733725101	-57.57129728813324	0.001	0.003	1855	2015-07-29
MZAC	-32.89515276182431	-68.87557364319174	0.000	0.026	1855	2015-07-29
MZAE	-33.2548431926997	-68.15006143589231	-0.001	-0.020	1855	2015-07-29
MZAL	-32.72071487374723	-68.59522290745585	0.005	0.034	1855	2015-07-29
NESA	-40.105393075307816	-64.45400475037691	0.003	-0.006	1855	2015-07-29
PEJO	-35.80632460569043	-61.894638641610676	-0.002	0.003	1855	2015-07-29
PRNA	-31.781435877828756	-60.46943928335337	0.005	0.001	1855	2015-07-29
RECO	-29.14635862122474	-59.66442943950647	-0.000	-0.003	1855	2015-07-29
RIO2	-53.78547188615282	-67.75111788925638	-0.001	-0.014	1855	2015-07-29
RSAL	-29.789444676676577	-55.768839926369246	-0.000	0.001	1855	2015-07-29
RSCL	-28.141879535665133	-54.754759511457145	-0.002	0.000	1855	2015-07-29
RWSN	-43.298880660070104	-65.10724833970625	0.001	0.008	1855	2015-07-29
SL01	-33.15635627824368	-66.31400958032137	-0.015	-0.011	1855	2015-07-29
SRLP	-36.621499459860786	-64.28040465777126	-0.002	-0.002	1855	2015-07-29
TERO	-27.789145165540354	-64.25678073035498	0.001	0.004	1855	2015-07-29
TUCU	-26.843255097854012	-65.23035158308355	-0.003	0.001	1855	2015-07-29
UCOR	-31.434959985505085	-64.19350560160618	-0.003	-0.005	1855	2015-07-29
UNPA	-51.64799258327335	-69.20865409567784	0.005	-0.000	1855	2015-07-29
UNRO	-32.959352931138326	-60.62842521633276	0.001	0.000	1855	2015-07-29
UNSA	-24.727456333435057	-65.40764329775263	0.002	-0.003	1855	2015-07-29
UNSJ	-31.54125781896486	-68.57706068957148	-0.002	0.013	1855	2015-07-29
UYPA	-32.291249580770206	-58.067188502863395	0.000	-0.001	1855	2015-07-29
UYSO	-33.2612616143228	-58.01361780371121	-0.001	0.001	1855	2015-07-29
VBCA	-38.700768190358396	-62.26922711152452	-0.002	-0.011	1855	2015-07-29
YEMA	-24.280730908188566	-61.236506049181756	-0.001	-0.001	1855	2015-07-29
