ep	lat	lon	d_lat	d_lon	gpsweek	date
ABRA	-22.722035408913435	-65.69730946312445	0.021	0.071	1930	2017-01-04
AUTF	-54.83952495941909	-68.30356658110837	-0.007	0.051	1930	2017-01-04
AZUL	-36.76702223009906	-59.8812801842934	0.004	-0.008	1930	2017-01-04
BCAR	-37.76123356567683	-58.30109509354228	-0.005	0.000	1930	2017-01-04
BCH1	-41.146773039395406	-71.29891259703122	-0.019	0.050	1930	2017-01-04
CATA	-28.470985029061833	-65.77412091331433	-0.010	-0.007	1930	2017-01-04
CHAC	-27.42043994273047	-58.959693116768456	0.008	0.008	1930	2017-01-04
CORD	-31.52843459008249	-64.47004826897802	0.003	0.001	1930	2017-01-04
COYQ	-45.51434093340902	-71.89208081758498	-0.036	0.034	1930	2017-01-04
ESQU	-42.91711362530842	-71.32340060433296	0.005	-0.042	1930	2017-01-04
GUAY	-31.869130428540167	-59.02622282602728	-0.008	-0.000	1930	2017-01-04
IGM1	-34.57224370224664	-58.4393193260698	-0.004	0.001	1930	2017-01-04
JBAL	-27.584408297893866	-65.62274965425992	0.006	0.018	1930	2017-01-04
LHCL	-38.00265952311207	-65.59524722917732	-0.011	-0.017	1930	2017-01-04
LPGS	-34.906745112175344	-57.93229954069133	0.005	-0.000	1930	2017-01-04
MA01	-38.951048919885025	-68.05735158169708	0.061	0.089	1930	2017-01-04
MGUE	-35.7773519757052	-69.39791955304007	0.158	-0.386	1930	2017-01-04
MPL2	-38.00576733725101	-57.57129728813324	0.007	0.006	1930	2017-01-04
MZAC	-32.89515276182431	-68.87557364319174	0.015	0.071	1930	2017-01-04
MZAE	-33.2548431926997	-68.15006143589231	0.003	0.153	1930	2017-01-04
MZAU	-33.73595663937883	-69.11841199430093	-0.011	-0.118	1930	2017-01-04
MZGA	-34.97843322273402	-67.69616573922097	-0.039	0.243	1930	2017-01-04
MZRF	-34.61237727124794	-68.33148224536684	-0.015	-0.229	1930	2017-01-04
PEJO	-35.80632460569043	-61.894638641610676	-0.016	0.023	1930	2017-01-04
PRCV	-24.962753927614642	-53.46632948558449	0.020	0.004	1930	2017-01-04
PRNA	-31.781435877828756	-60.46943928335337	0.014	-0.002	1930	2017-01-04
RECO	-29.14635862122474	-59.66442943950647	-0.002	0.008	1930	2017-01-04
RIO2	-53.78547188615282	-67.75111788925638	-0.005	-0.028	1930	2017-01-04
RSAL	-29.789444676676577	-55.768839926369246	0.001	0.000	1930	2017-01-04
RSCL	-28.141879535665133	-54.754759511457145	0.001	0.006	1930	2017-01-04
RWSN	-43.298880660070104	-65.10724833970625	-0.005	0.112	1930	2017-01-04
SL01	-33.15635627824368	-66.31400958032137	-0.054	0.048	1930	2017-01-04
SRLP	-36.621499459860786	-64.28040465777126	-0.005	-0.010	1930	2017-01-04
SVIC	-26.993713676290895	-54.48752051750666	-0.015	-0.003	1930	2017-01-04
TERO	-27.789145165540354	-64.25678073035498	0.008	-0.006	1930	2017-01-04
TUCU	-26.843255097854012	-65.23035158308355	-0.005	-0.011	1930	2017-01-04
UCOR	-31.434959985505085	-64.19350560160618	0.011	0.010	1930	2017-01-04
UNPA	-51.64799258327335	-69.20865409567784	0.035	-0.018	1930	2017-01-04
UNRO	-32.959352931138326	-60.62842521633276	-0.014	-0.003	1930	2017-01-04
UNSA	-24.727456333435057	-65.40764329775263	0.001	-0.040	1930	2017-01-04
UNSJ	-31.54125781896486	-68.57706068957148	0.044	0.147	1930	2017-01-04
UYCO	-34.462987084415765	-57.83538153781182	-0.002	-0.006	1930	2017-01-04
UYPA	-32.291249580770206	-58.067188502863395	0.006	-0.000	1930	2017-01-04
UYSA	-31.375171818146526	-57.95978005460757	-0.003	-0.002	1930	2017-01-04
UYSO	-33.2612616143228	-58.01361780371121	0.001	0.009	1930	2017-01-04
UYTD	-30.946270341751447	-57.52450132296068	0.003	0.004	1930	2017-01-04
VBCA	-38.700768190358396	-62.26922711152452	0.001	0.023	1930	2017-01-04
YCBA	-22.0171034483961	-63.67998476251615	-0.000	-0.025	1930	2017-01-04
YEMA	-24.280730908188566	-61.236506049181756	-0.004	-0.012	1930	2017-01-04
