ep	lat	lon	d_lat	d_lon	gpsweek	date
ALUM	-27.32342674159197	-66.5966282660134	-0.015	-0.003	1832	2015-02-18
AUTF	-54.83952495941909	-68.30356658110837	-0.003	0.040	1832	2015-02-18
AZUL	-36.76702223009906	-59.8812801842934	0.004	-0.006	1832	2015-02-18
BCAR	-37.76123356567683	-58.30109509354228	-0.005	-0.000	1832	2015-02-18
CHAC	-27.42043994273047	-58.959693116768456	0.006	0.003	1832	2015-02-18
CORD	-31.52843459008249	-64.47004826897802	-0.002	0.008	1832	2015-02-18
COYQ	-45.51434093340902	-71.89208081758498	-0.038	0.005	1832	2015-02-18
CSLO	-31.78488726582588	-69.30221395819393	0.041	0.092	1832	2015-02-18
EBYP	-27.36894412524986	-55.89217452451775	0.006	-0.001	1832	2015-02-18
ESQU	-42.91711362530842	-71.32340060433296	-0.024	0.017	1832	2015-02-18
GUAY	-31.869130428540167	-59.02622282602728	-0.012	-0.003	1832	2015-02-18
IGM1	-34.57224370224664	-58.4393193260698	-0.006	-0.002	1832	2015-02-18
LHCL	-38.00265952311207	-65.59524722917732	-0.014	-0.019	1832	2015-02-18
LPGS	-34.906745112175344	-57.93229954069133	0.006	-0.001	1832	2015-02-18
MA01	-38.951048919885025	-68.05735158169708	0.051	0.097	1832	2015-02-18
MGUE	-35.7773519757052	-69.39791955304007	0.145	-0.563	1832	2015-02-18
MPL2	-38.00576733725101	-57.57129728813324	0.006	0.005	1832	2015-02-18
MZAC	-32.89515276182431	-68.87557364319174	-0.018	-0.057	1832	2015-02-18
MZAE	-33.2548431926997	-68.15006143589231	-0.009	-0.049	1832	2015-02-18
MZGA	-34.97843322273402	-67.69616573922097	-0.059	0.083	1832	2015-02-18
NESA	-40.105393075307816	-64.45400475037691	-0.011	0.047	1832	2015-02-18
PEJO	-35.80632460569043	-61.894638641610676	-0.015	0.023	1832	2015-02-18
PRCV	-24.962753927614642	-53.46632948558449	0.010	0.001	1832	2015-02-18
PRNA	-31.781435877828756	-60.46943928335337	0.023	0.002	1832	2015-02-18
RIO2	-53.78547188615282	-67.75111788925638	-0.008	-0.024	1832	2015-02-18
RSAL	-29.789444676676577	-55.768839926369246	0.004	-0.002	1832	2015-02-18
RSCL	-28.141879535665133	-54.754759511457145	-0.004	0.002	1832	2015-02-18
RWSN	-43.298880660070104	-65.10724833970625	0.000	0.098	1832	2015-02-18
SL01	-33.15635627824368	-66.31400958032137	-0.045	0.041	1832	2015-02-18
SRLP	-36.621499459860786	-64.28040465777126	-0.004	-0.007	1832	2015-02-18
SVIC	-26.993713676290895	-54.48752051750666	-0.005	-0.001	1832	2015-02-18
TERO	-27.789145165540354	-64.25678073035498	0.011	0.004	1832	2015-02-18
TUCU	-26.843255097854012	-65.23035158308355	-0.006	0.004	1832	2015-02-18
UCOR	-31.434959985505085	-64.19350560160618	0.013	0.006	1832	2015-02-18
UNPA	-51.64799258327335	-69.20865409567784	0.034	-0.009	1832	2015-02-18
UNRO	-32.959352931138326	-60.62842521633276	-0.016	-0.001	1832	2015-02-18
UNSA	-24.727456333435057	-65.40764329775263	0.014	-0.005	1832	2015-02-18
UNSJ	-31.54125781896486	-68.57706068957148	0.011	0.048	1832	2015-02-18
UYPA	-32.291249580770206	-58.067188502863395	0.003	-0.001	1832	2015-02-18
UYSO	-33.2612616143228	-58.01361780371121	-0.000	0.006	1832	2015-02-18
VBCA	-38.700768190358396	-62.26922711152452	-0.001	-0.000	1832	2015-02-18
YCBA	-22.0171034483961	-63.67998476251615	0.009	-0.001	1832	2015-02-18
YEMA	-24.280730908188566	-61.236506049181756	-0.003	-0.006	1832	2015-02-18
