ep	lat	lon	d_lat	d_lon	gpsweek	date
ABRA	-22.722035408913435	-65.69730946312445	0.018	0.071	1894	2016-04-27
AUTF	-54.83952495941909	-68.30356658110837	-0.007	0.047	1894	2016-04-27
AZUL	-36.76702223009906	-59.8812801842934	0.007	-0.009	1894	2016-04-27
BCAR	-37.76123356567683	-58.30109509354228	-0.008	0.002	1894	2016-04-27
CATA	-28.470985029061833	-65.77412091331433	-0.004	0.035	1894	2016-04-27
CHAC	-27.42043994273047	-58.959693116768456	0.005	0.009	1894	2016-04-27
CORD	-31.52843459008249	-64.47004826897802	-0.001	0.003	1894	2016-04-27
COYQ	-45.51434093340902	-71.89208081758498	-0.048	0.016	1894	2016-04-27
CSLO	-31.78488726582588	-69.30221395819393	0.053	0.026	1894	2016-04-27
EBYP	-27.36894412524986	-55.89217452451775	0.009	0.004	1894	2016-04-27
ESQU	-42.91711362530842	-71.32340060433296	-0.015	0.003	1894	2016-04-27
GUAY	-31.869130428540167	-59.02622282602728	-0.008	-0.002	1894	2016-04-27
IGM1	-34.57224370224664	-58.4393193260698	0.001	-0.001	1894	2016-04-27
LPGS	-34.906745112175344	-57.93229954069133	0.005	0.001	1894	2016-04-27
MA01	-38.951048919885025	-68.05735158169708	0.055	0.119	1894	2016-04-27
MECO	-29.184887143117987	-58.075845330311196	-0.001	-0.002	1894	2016-04-27
MGUE	-35.7773519757052	-69.39791955304007	0.149	-0.492	1894	2016-04-27
MPL2	-38.00576733725101	-57.57129728813324	0.008	0.005	1894	2016-04-27
MZAC	-32.89515276182431	-68.87557364319174	0.011	0.045	1894	2016-04-27
MZAE	-33.2548431926997	-68.15006143589231	-0.011	0.047	1894	2016-04-27
MZAL	-32.72071487374723	-68.59522290745585	0.011	0.047	1894	2016-04-27
MZAU	-33.73595663937883	-69.11841199430093	-0.028	-0.232	1894	2016-04-27
MZGA	-34.97843322273402	-67.69616573922097	-0.072	0.143	1894	2016-04-27
NESA	-40.105393075307816	-64.45400475037691	-0.017	0.004	1894	2016-04-27
PEJO	-35.80632460569043	-61.894638641610676	-0.016	0.022	1894	2016-04-27
PRCV	-24.962753927614642	-53.46632948558449	0.014	0.005	1894	2016-04-27
PRNA	-31.781435877828756	-60.46943928335337	0.019	-0.001	1894	2016-04-27
RECO	-29.14635862122474	-59.66442943950647	-0.000	0.004	1894	2016-04-27
RIO2	-53.78547188615282	-67.75111788925638	-0.006	-0.026	1894	2016-04-27
RSAL	-29.789444676676577	-55.768839926369246	0.001	-0.001	1894	2016-04-27
RSCL	-28.141879535665133	-54.754759511457145	-0.001	0.000	1894	2016-04-27
RWSN	-43.298880660070104	-65.10724833970625	-0.002	0.107	1894	2016-04-27
SANT	-33.15028802568159	-70.66855372004432	-0.073	-0.006	1894	2016-04-27
SL01	-33.15635627824368	-66.31400958032137	-0.054	0.043	1894	2016-04-27
SRLP	-36.621499459860786	-64.28040465777126	0.029	0.017	1894	2016-04-27
SVIC	-26.993713676290895	-54.48752051750666	-0.013	-0.003	1894	2016-04-27
TERO	-27.789145165540354	-64.25678073035498	0.009	0.009	1894	2016-04-27
UCOR	-31.434959985505085	-64.19350560160618	0.013	0.007	1894	2016-04-27
UNPA	-51.64799258327335	-69.20865409567784	0.039	-0.017	1894	2016-04-27
UNRO	-32.959352931138326	-60.62842521633276	-0.013	-0.000	1894	2016-04-27
UNSA	-24.727456333435057	-65.40764329775263	-0.011	-0.035	1894	2016-04-27
UNSJ	-31.54125781896486	-68.57706068957148	-0.003	0.047	1894	2016-04-27
UYCO	-34.462987084415765	-57.83538153781182	-0.005	-0.005	1894	2016-04-27
UYPA	-32.291249580770206	-58.067188502863395	0.005	0.000	1894	2016-04-27
UYSA	-31.375171818146526	-57.95978005460757	-0.002	-0.002	1894	2016-04-27
UYSO	-33.2612616143228	-58.01361780371121	-0.001	0.009	1894	2016-04-27
UYTD	-30.946270341751447	-57.52450132296068	-0.000	0.005	1894	2016-04-27
VBCA	-38.700768190358396	-62.26922711152452	-0.002	0.001	1894	2016-04-27
YCBA	-22.0171034483961	-63.67998476251615	-0.001	-0.022	1894	2016-04-27
YEMA	-24.280730908188566	-61.236506049181756	-0.001	-0.009	1894	2016-04-27
