ep	lat	lon	d_lat	d_lon	gpsweek	date
ALUM	-27.32342674159197	-66.5966282660134	-0.008	-0.013	1809	2014-09-10
AUTF	-54.83952495941909	-68.30356658110837	-0.005	0.039	1809	2014-09-10
BCAR	-37.76123356567683	-58.30109509354228	-0.003	0.013	1809	2014-09-10
CATA	-28.470985029061833	-65.77412091331433	-0.008	0.004	1809	2014-09-10
CHAC	-27.42043994273047	-58.959693116768456	0.007	0.005	1809	2014-09-10
CORD	-31.52843459008249	-64.47004826897802	0.002	0.005	1809	2014-09-10
COYQ	-45.51434093340902	-71.89208081758498	-0.034	0.006	1809	2014-09-10
CSLO	-31.78488726582588	-69.30221395819393	0.038	0.088	1809	2014-09-10
EBYP	-27.36894412524986	-55.89217452451775	0.001	-0.001	1809	2014-09-10
ESQU	-42.91711362530842	-71.32340060433296	-0.021	0.019	1809	2014-09-10
IGM1	-34.57224370224664	-58.4393193260698	-0.004	-0.005	1809	2014-09-10
JBAL	-27.584408297893866	-65.62274965425992	0.009	0.012	1809	2014-09-10
LHCL	-38.00265952311207	-65.59524722917732	-0.009	-0.009	1809	2014-09-10
LPGS	-34.906745112175344	-57.93229954069133	0.004	-0.003	1809	2014-09-10
MA01	-38.951048919885025	-68.05735158169708	0.050	0.096	1809	2014-09-10
MGUE	-35.7773519757052	-69.39791955304007	0.148	-0.487	1809	2014-09-10
MZAC	-32.89515276182431	-68.87557364319174	-0.002	0.059	1809	2014-09-10
MZAE	-33.2548431926997	-68.15006143589231	0.010	0.070	1809	2014-09-10
MZAU	-33.73595663937883	-69.11841199430093	-0.011	-0.206	1809	2014-09-10
MZGA	-34.97843322273402	-67.69616573922097	-0.066	0.139	1809	2014-09-10
NESA	-40.105393075307816	-64.45400475037691	-0.012	0.050	1809	2014-09-10
PEJO	-35.80632460569043	-61.894638641610676	-0.007	0.035	1809	2014-09-10
PRCV	-24.962753927614642	-53.46632948558449	0.007	0.003	1809	2014-09-10
PRNA	-31.781435877828756	-60.46943928335337	0.019	-0.001	1809	2014-09-10
RIO2	-53.78547188615282	-67.75111788925638	-0.006	-0.025	1809	2014-09-10
RSAL	-29.789444676676577	-55.768839926369246	0.001	0.004	1809	2014-09-10
RWSN	-43.298880660070104	-65.10724833970625	-0.012	0.087	1809	2014-09-10
SL01	-33.15635627824368	-66.31400958032137	-0.049	0.038	1809	2014-09-10
SRLP	-36.621499459860786	-64.28040465777126	-0.016	-0.031	1809	2014-09-10
SVIC	-26.993713676290895	-54.48752051750666	-0.008	-0.002	1809	2014-09-10
TERO	-27.789145165540354	-64.25678073035498	0.008	-0.016	1809	2014-09-10
TUCU	-26.843255097854012	-65.23035158308355	-0.002	-0.000	1809	2014-09-10
UCOR	-31.434959985505085	-64.19350560160618	0.012	0.005	1809	2014-09-10
UNPA	-51.64799258327335	-69.20865409567784	0.034	-0.007	1809	2014-09-10
UNRO	-32.959352931138326	-60.62842521633276	-0.017	-0.004	1809	2014-09-10
UNSA	-24.727456333435057	-65.40764329775263	0.018	-0.015	1809	2014-09-10
UNSJ	-31.54125781896486	-68.57706068957148	0.011	0.045	1809	2014-09-10
UYPA	-32.291249580770206	-58.067188502863395	0.002	-0.001	1809	2014-09-10
UYSO	-33.2612616143228	-58.01361780371121	-0.003	0.009	1809	2014-09-10
VBCA	-38.700768190358396	-62.26922711152452	-0.002	0.027	1809	2014-09-10
YCBA	-22.0171034483961	-63.67998476251615	0.009	0.000	1809	2014-09-10
YEMA	-24.280730908188566	-61.236506049181756	-0.003	-0.006	1809	2014-09-10
