ep	lat	lon	d_lat	d_lon	gpsweek	date
ABRA	-22.722035408913435	-65.69730946312445	0.022	0.073	1932	2017-01-18
AZUL	-36.76702223009906	-59.8812801842934	0.005	-0.008	1932	2017-01-18
BCAR	-37.76123356567683	-58.30109509354228	-0.005	0.001	1932	2017-01-18
BCH1	-41.146773039395406	-71.29891259703122	-0.019	0.050	1932	2017-01-18
CATA	-28.470985029061833	-65.77412091331433	-0.010	-0.007	1932	2017-01-18
CHAC	-27.42043994273047	-58.959693116768456	0.006	0.007	1932	2017-01-18
CORD	-31.52843459008249	-64.47004826897802	0.003	0.002	1932	2017-01-18
COYQ	-45.51434093340902	-71.89208081758498	-0.035	0.031	1932	2017-01-18
ESQU	-42.91711362530842	-71.32340060433296	0.003	-0.041	1932	2017-01-18
IGM1	-34.57224370224664	-58.4393193260698	-0.004	0.001	1932	2017-01-18
JBAL	-27.584408297893866	-65.62274965425992	0.006	0.019	1932	2017-01-18
LHCL	-38.00265952311207	-65.59524722917732	-0.015	-0.020	1932	2017-01-18
LPGS	-34.906745112175344	-57.93229954069133	0.005	0.000	1932	2017-01-18
MA01	-38.951048919885025	-68.05735158169708	0.074	-0.095	1932	2017-01-18
MGUE	-35.7773519757052	-69.39791955304007	0.160	-0.388	1932	2017-01-18
MPL2	-38.00576733725101	-57.57129728813324	0.007	0.006	1932	2017-01-18
MZAC	-32.89515276182431	-68.87557364319174	0.015	0.072	1932	2017-01-18
MZAE	-33.2548431926997	-68.15006143589231	0.004	0.152	1932	2017-01-18
MZAU	-33.73595663937883	-69.11841199430093	-0.012	-0.120	1932	2017-01-18
MZGA	-34.97843322273402	-67.69616573922097	-0.038	0.242	1932	2017-01-18
MZRF	-34.61237727124794	-68.33148224536684	-0.016	-0.226	1932	2017-01-18
NESA	-40.105393075307816	-64.45400475037691	-0.012	0.051	1932	2017-01-18
PEJO	-35.80632460569043	-61.894638641610676	-0.016	0.024	1932	2017-01-18
PRCV	-24.962753927614642	-53.46632948558449	0.020	0.006	1932	2017-01-18
PRNA	-31.781435877828756	-60.46943928335337	0.015	-0.001	1932	2017-01-18
RECO	-29.14635862122474	-59.66442943950647	-0.000	0.008	1932	2017-01-18
RIO2	-53.78547188615282	-67.75111788925638	-0.020	0.010	1932	2017-01-18
RSAL	-29.789444676676577	-55.768839926369246	0.002	0.001	1932	2017-01-18
RSCL	-28.141879535665133	-54.754759511457145	-0.000	0.005	1932	2017-01-18
RWSN	-43.298880660070104	-65.10724833970625	-0.005	0.109	1932	2017-01-18
SL01	-33.15635627824368	-66.31400958032137	-0.053	0.047	1932	2017-01-18
SRLP	-36.621499459860786	-64.28040465777126	-0.004	-0.011	1932	2017-01-18
SVIC	-26.993713676290895	-54.48752051750666	-0.014	-0.004	1932	2017-01-18
TERO	-27.789145165540354	-64.25678073035498	0.010	-0.007	1932	2017-01-18
TUCU	-26.843255097854012	-65.23035158308355	-0.007	-0.010	1932	2017-01-18
UCOR	-31.434959985505085	-64.19350560160618	0.010	0.008	1932	2017-01-18
UNPA	-51.64799258327335	-69.20865409567784	0.030	0.007	1932	2017-01-18
UNRO	-32.959352931138326	-60.62842521633276	-0.018	-0.004	1932	2017-01-18
UNSA	-24.727456333435057	-65.40764329775263	0.001	-0.043	1932	2017-01-18
UNSJ	-31.54125781896486	-68.57706068957148	0.045	0.146	1932	2017-01-18
UYCO	-34.462987084415765	-57.83538153781182	-0.001	-0.006	1932	2017-01-18
UYPA	-32.291249580770206	-58.067188502863395	0.004	-0.001	1932	2017-01-18
UYSA	-31.375171818146526	-57.95978005460757	-0.005	-0.004	1932	2017-01-18
UYSO	-33.2612616143228	-58.01361780371121	0.001	0.009	1932	2017-01-18
UYTD	-30.946270341751447	-57.52450132296068	0.003	0.003	1932	2017-01-18
VBCA	-38.700768190358396	-62.26922711152452	-0.002	0.001	1932	2017-01-18
YCBA	-22.0171034483961	-63.67998476251615	0.000	-0.024	1932	2017-01-18
YEMA	-24.280730908188566	-61.236506049181756	-0.004	-0.011	1932	2017-01-18
