ep	lat	lon	d_lat	d_lon	gpsweek	date
ALUM	-27.32342674159197	-66.5966282660134	-0.010	-0.019	1843	2015-05-06
AUTF	-54.83952495941909	-68.30356658110837	-0.004	0.041	1843	2015-05-06
AZUL	-36.76702223009906	-59.8812801842934	0.006	-0.008	1843	2015-05-06
BCAR	-37.76123356567683	-58.30109509354228	-0.007	0.001	1843	2015-05-06
CATA	-28.470985029061833	-65.77412091331433	-0.007	0.003	1843	2015-05-06
CHAC	-27.42043994273047	-58.959693116768456	0.007	0.010	1843	2015-05-06
CORD	-31.52843459008249	-64.47004826897802	-0.000	0.005	1843	2015-05-06
COYQ	-45.51434093340902	-71.89208081758498	-0.037	0.006	1843	2015-05-06
CSLO	-31.78488726582588	-69.30221395819393	0.040	0.091	1843	2015-05-06
EBYP	-27.36894412524986	-55.89217452451775	0.008	0.000	1843	2015-05-06
ESQU	-42.91711362530842	-71.32340060433296	-0.024	0.019	1843	2015-05-06
IGM1	-34.57224370224664	-58.4393193260698	-0.003	-0.005	1843	2015-05-06
JBAL	-27.584408297893866	-65.62274965425992	0.010	0.018	1843	2015-05-06
LHCL	-38.00265952311207	-65.59524722917732	-0.013	-0.019	1843	2015-05-06
LPGS	-34.906745112175344	-57.93229954069133	0.003	0.000	1843	2015-05-06
MA01	-38.951048919885025	-68.05735158169708	0.052	0.098	1843	2015-05-06
MGUE	-35.7773519757052	-69.39791955304007	0.152	-0.495	1843	2015-05-06
MPL2	-38.00576733725101	-57.57129728813324	0.009	0.005	1843	2015-05-06
MZAC	-32.89515276182431	-68.87557364319174	-0.001	0.062	1843	2015-05-06
MZAE	-33.2548431926997	-68.15006143589231	0.011	0.065	1843	2015-05-06
MZAU	-33.73595663937883	-69.11841199430093	-0.016	-0.203	1843	2015-05-06
MZGA	-34.97843322273402	-67.69616573922097	-0.067	0.137	1843	2015-05-06
NESA	-40.105393075307816	-64.45400475037691	-0.012	0.047	1843	2015-05-06
PEJO	-35.80632460569043	-61.894638641610676	-0.017	0.023	1843	2015-05-06
PRCV	-24.962753927614642	-53.46632948558449	0.011	0.003	1843	2015-05-06
PRNA	-31.781435877828756	-60.46943928335337	0.019	-0.000	1843	2015-05-06
RIO2	-53.78547188615282	-67.75111788925638	-0.007	-0.024	1843	2015-05-06
RSAL	-29.789444676676577	-55.768839926369246	0.004	-0.004	1843	2015-05-06
RSCL	-28.141879535665133	-54.754759511457145	-0.001	0.002	1843	2015-05-06
RWSN	-43.298880660070104	-65.10724833970625	-0.004	0.095	1843	2015-05-06
SL01	-33.15635627824368	-66.31400958032137	-0.048	0.038	1843	2015-05-06
SRLP	-36.621499459860786	-64.28040465777126	-0.005	-0.006	1843	2015-05-06
SVIC	-26.993713676290895	-54.48752051750666	-0.011	-0.001	1843	2015-05-06
TERO	-27.789145165540354	-64.25678073035498	0.009	-0.016	1843	2015-05-06
TUCU	-26.843255097854012	-65.23035158308355	-0.003	-0.002	1843	2015-05-06
UCOR	-31.434959985505085	-64.19350560160618	0.013	0.005	1843	2015-05-06
UNPA	-51.64799258327335	-69.20865409567784	0.035	-0.011	1843	2015-05-06
UNRO	-32.959352931138326	-60.62842521633276	-0.017	-0.004	1843	2015-05-06
UNSJ	-31.54125781896486	-68.57706068957148	0.011	0.044	1843	2015-05-06
UYPA	-32.291249580770206	-58.067188502863395	0.002	-0.001	1843	2015-05-06
UYSO	-33.2612616143228	-58.01361780371121	-0.003	0.008	1843	2015-05-06
VBCA	-38.700768190358396	-62.26922711152452	-0.001	0.000	1843	2015-05-06
YCBA	-22.0171034483961	-63.67998476251615	0.013	0.000	1843	2015-05-06
YEMA	-24.280730908188566	-61.236506049181756	0.001	-0.014	1843	2015-05-06
